ID_Vivienda,Tipo_Vivienda,Barrio,Tipo_Tarifa,Periodo_Inicio,Periodo_Fin,Coste_Potencia_EUR,Consumo_Punta_kWh,Consumo_Valle_kWh,Precio_kWh,Importe_Total_EUR
065,Apartamento,Este-Alcosa-Torreblanca,única,2023-03-01,2023-03-31,53.07,51.64,73.72,0.19,76.89
065,Apartamento,Este-Alcosa-Torreblanca,única,2023-04-01,2023-04-30,53.07,71.08,61.21,0.25,86.14
065,Apartamento,Este-Alcosa-Torreblanca,única,2023-05-01,2023-05-31,53.07,58.4,64.1,0.14,70.22
065,Apartamento,Este-Alcosa-Torreblanca,única,2023-06-01,2023-06-30,53.07,61.28,68.05,0.16,73.76
065,Apartamento,Este-Alcosa-Torreblanca,única,2023-07-01,2023-07-31,53.07,59.33,63.3,0.15,71.46
065,Apartamento,Este-Alcosa-Torreblanca,única,2023-08-01,2023-08-31,53.07,56.01,79.22,0.15,73.36
065,Apartamento,Este-Alcosa-Torreblanca,única,2023-09-01,2023-09-30,53.07,57.37,64.44,0.26,84.74
065,Apartamento,Este-Alcosa-Torreblanca,única,2023-10-01,2023-10-31,53.07,74.21,64.83,0.24,86.44
065,Apartamento,Este-Alcosa-Torreblanca,única,2023-11-01,2023-11-30,53.07,63.2,70.59,0.21,81.16
065,Apartamento,Este-Alcosa-Torreblanca,única,2023-12-01,2023-12-31,53.07,53.1,78.98,0.15,72.88
066,Casa,San Pablo-Santa Justa,tramos,2023-01-01,2023-01-31,51.33,139.81,100.14,0.26/0.13,100.7
066,Casa,San Pablo-Santa Justa,tramos,2023-02-01,2023-02-28,51.33,137.64,101.84,0.30/0.11,103.82
066,Casa,San Pablo-Santa Justa,tramos,2023-03-01,2023-03-31,51.33,102.51,139.2,0.24/0.10,89.85
066,Casa,San Pablo-Santa Justa,tramos,2023-04-01,2023-04-30,51.33,101.37,143.91,0.21/0.11,88.45
066,Casa,San Pablo-Santa Justa,tramos,2023-05-01,2023-05-31,51.33,101.93,135.98,0.27/0.14,97.89
066,Casa,San Pablo-Santa Justa,tramos,2023-06-01,2023-06-30,51.33,110.19,117.28,0.21/0.15,92.06
066,Casa,San Pablo-Santa Justa,tramos,2023-07-01,2023-07-31,51.33,115.91,117.22,0.23/0.15,95.57
066,Casa,San Pablo-Santa Justa,tramos,2023-08-01,2023-08-31,51.33,97.6,141.18,0.18/0.12,85.84
066,Casa,San Pablo-Santa Justa,tramos,2023-09-01,2023-09-30,51.33,117.54,112.15,0.17/0.18,91.5
066,Casa,San Pablo-Santa Justa,tramos,2023-10-01,2023-10-31,51.33,127.78,106.32,0.30/0.16,106.67
066,Casa,San Pablo-Santa Justa,tramos,2023-11-01,2023-11-30,51.33,136.75,103.53,0.28/0.14,104.11
066,Casa,San Pablo-Santa Justa,tramos,2023-12-01,2023-12-31,51.33,117.16,123.92,0.26/0.15,100.38
067,Casa,Casco Antiguo,única,2023-01-01,2023-01-31,76.13,116.26,139.22,0.20,127.23
067,Casa,Casco Antiguo,única,2023-02-01,2023-02-28,76.13,138.42,109.73,0.17,118.31
067,Casa,Casco Antiguo,única,2023-03-01,2023-03-31,76.13,140.45,110.5,0.19,123.81
067,Casa,Casco Antiguo,única,2023-04-01,2023-04-30,76.13,147.72,110.75,0.25,140.75
067,Casa,Casco Antiguo,única,2023-05-01,2023-05-31,76.13,126.58,133.77,0.14,112.58
067,Casa,Casco Antiguo,única,2023-06-01,2023-06-30,76.13,128.28,120.12,0.16,115.87
067,Casa,Casco Antiguo,única,2023-07-01,2023-07-31,76.13,129.76,119.68,0.15,113.55
067,Casa,Casco Antiguo,única,2023-08-01,2023-08-31,76.13,137.72,118.41,0.15,114.55
067,Casa,Casco Antiguo,única,2023-09-01,2023-09-30,76.13,108.13,141.38,0.26,141.0
067,Casa,Casco Antiguo,única,2023-10-01,2023-10-31,76.13,107.4,143.23,0.24,136.28
067,Casa,Casco Antiguo,única,2023-11-01,2023-11-30,76.13,121.9,137.92,0.21,130.69
067,Casa,Casco Antiguo,única,2023-12-01,2023-12-31,76.13,99.29,145.82,0.15,112.9
068,Apartamento,Casco Antiguo,única,2023-01-01,2023-01-31,61.87,153.63,137.68,0.20,120.13
068,Apartamento,Casco Antiguo,única,2023-02-01,2023-02-28,61.87,118.18,167.04,0.17,110.36
068,Apartamento,Casco Antiguo,única,2023-03-01,2023-03-31,61.87,132.48,154.12,0.19,116.32
068,Apartamento,Casco Antiguo,única,2023-04-01,2023-04-30,61.87,152.15,139.79,0.25,134.86
068,Apartamento,Casco Antiguo,única,2023-05-01,2023-05-31,61.87,126.73,158.97,0.14,101.87
068,Apartamento,Casco Antiguo,única,2023-06-01,2023-06-30,61.87,146.34,151.82,0.16,109.58
068,Apartamento,Casco Antiguo,única,2023-07-01,2023-07-31,61.87,125.08,167.09,0.15,105.69
068,Apartamento,Casco Antiguo,única,2023-08-01,2023-08-31,61.87,116.83,171.28,0.15,105.09
068,Apartamento,Casco Antiguo,única,2023-09-01,2023-09-30,61.87,171.03,117.48,0.26,136.88
068,Apartamento,Casco Antiguo,única,2023-10-01,2023-10-31,61.87,116.66,169.42,0.24,130.53
068,Apartamento,Casco Antiguo,única,2023-11-01,2023-11-30,61.87,133.26,145.76,0.21,120.46
068,Apartamento,Casco Antiguo,única,2023-12-01,2023-12-31,61.87,113.96,167.65,0.15,104.11
069,Casa,Triana,única,2023-01-01,2023-01-31,54.0,136.61,141.22,0.20,109.57
069,Casa,Triana,única,2023-02-01,2023-02-28,54.0,155.73,112.76,0.17,99.64
069,Casa,Triana,única,2023-03-01,2023-03-31,54.0,156.68,108.35,0.19,104.36
069,Casa,Triana,única,2023-04-01,2023-04-30,54.0,155.39,113.6,0.25,121.25
069,Casa,Triana,única,2023-05-01,2023-05-31,54.0,155.34,119.43,0.14,92.47
069,Casa,Triana,única,2023-06-01,2023-06-30,54.0,129.24,153.15,0.16,99.18
069,Casa,Triana,única,2023-07-01,2023-07-31,54.0,134.73,147.2,0.15,96.29
069,Casa,Triana,única,2023-08-01,2023-08-31,54.0,126.58,143.84,0.15,94.56
069,Casa,Triana,única,2023-09-01,2023-09-30,54.0,117.85,155.69,0.26,125.12
069,Casa,Triana,única,2023-10-01,2023-10-31,54.0,139.18,134.61,0.24,119.71
069,Casa,Triana,única,2023-11-01,2023-11-30,54.0,157.52,120.43,0.21,112.37
069,Casa,Triana,única,2023-12-01,2023-12-31,54.0,125.03,146.49,0.15,94.73
070,Casa,Bellavista-La Palmera,tramos,2023-01-01,2023-01-31,76.53,74.34,95.03,0.26/0.13,108.21
070,Casa,Bellavista-La Palmera,tramos,2023-02-01,2023-02-28,76.53,77.46,87.88,0.30/0.11,109.43
070,Casa,Bellavista-La Palmera,tramos,2023-03-01,2023-03-31,76.53,100.61,68.97,0.24/0.10,107.57
070,Casa,Bellavista-La Palmera,tramos,2023-04-01,2023-04-30,76.53,82.31,93.02,0.21/0.11,104.05
070,Casa,Bellavista-La Palmera,tramos,2023-05-01,2023-05-31,76.53,75.21,100.58,0.27/0.14,110.92
070,Casa,Bellavista-La Palmera,tramos,2023-06-01,2023-06-30,76.53,90.9,82.16,0.21/0.15,107.94
070,Casa,Bellavista-La Palmera,tramos,2023-07-01,2023-07-31,76.53,83.56,90.4,0.23/0.15,109.31
070,Casa,Bellavista-La Palmera,tramos,2023-08-01,2023-08-31,76.53,106.03,78.03,0.18/0.12,104.98
070,Casa,Bellavista-La Palmera,tramos,2023-09-01,2023-09-30,76.53,90.78,85.87,0.17/0.18,107.42
070,Casa,Bellavista-La Palmera,tramos,2023-10-01,2023-10-31,76.53,77.75,98.85,0.30/0.16,115.67
070,Casa,Bellavista-La Palmera,tramos,2023-11-01,2023-11-30,76.53,70.19,101.89,0.28/0.14,110.45
070,Casa,Bellavista-La Palmera,tramos,2023-12-01,2023-12-31,76.53,88.34,85.35,0.26/0.15,112.3
071,Casa,Nervión,tramos,2023-01-01,2023-01-31,75.6,134.78,92.58,0.26/0.13,122.68
071,Casa,Nervión,tramos,2023-02-01,2023-02-28,75.6,131.2,109.79,0.30/0.11,127.04
071,Casa,Nervión,tramos,2023-03-01,2023-03-31,75.6,134.01,99.46,0.24/0.10,117.71
071,Casa,Nervión,tramos,2023-04-01,2023-04-30,75.6,125.8,99.61,0.21/0.11,112.98
071,Casa,Nervión,tramos,2023-05-01,2023-05-31,75.6,125.91,99.39,0.27/0.14,123.51
071,Casa,Nervión,tramos,2023-06-01,2023-06-30,75.6,131.38,96.94,0.21/0.15,117.73
071,Casa,Nervión,tramos,2023-07-01,2023-07-31,75.6,103.86,137.82,0.23/0.15,120.16
071,Casa,Nervión,tramos,2023-08-01,2023-08-31,75.6,138.35,93.7,0.18/0.12,111.75
071,Casa,Nervión,tramos,2023-09-01,2023-09-30,75.6,133.14,99.33,0.17/0.18,116.11
071,Casa,Nervión,tramos,2023-10-01,2023-10-31,75.6,111.44,123.14,0.30/0.16,128.73
071,Casa,Nervión,tramos,2023-11-01,2023-11-30,75.6,100.69,127.82,0.28/0.14,121.69
071,Casa,Nervión,tramos,2023-12-01,2023-12-31,75.6,113.62,124.42,0.26/0.15,123.8
072,Casa,Este-Alcosa-Torreblanca,única,2023-01-01,2023-01-31,63.07,149.33,150.25,0.20,122.99
072,Casa,Este-Alcosa-Torreblanca,única,2023-02-01,2023-02-28,63.07,172.45,128.45,0.17,114.22
072,Casa,Este-Alcosa-Torreblanca,única,2023-03-01,2023-03-31,63.07,148.77,160.19,0.19,121.77
072,Casa,Este-Alcosa-Torreblanca,única,2023-04-01,2023-04-30,63.07,169.13,136.77,0.25,139.55
072,Casa,Este-Alcosa-Torreblanca,única,2023-05-01,2023-05-31,63.07,177.85,122.97,0.14,105.18
072,Casa,Este-Alcosa-Torreblanca,única,2023-06-01,2023-06-30,63.07,123.75,169.6,0.16,110.01
072,Casa,Este-Alcosa-Torreblanca,única,2023-07-01,2023-07-31,63.07,149.49,156.94,0.15,109.03
072,Casa,Este-Alcosa-Torreblanca,única,2023-08-01,2023-08-31,63.07,177.22,129.06,0.15,109.01
072,Casa,Este-Alcosa-Torreblanca,única,2023-09-01,2023-09-30,63.07,167.59,123.01,0.26,138.63
072,Casa,Este-Alcosa-Torreblanca,única,2023-10-01,2023-10-31,63.07,149.78,148.54,0.24,134.67
072,Casa,Este-Alcosa-Torreblanca,única,2023-11-01,2023-11-30,63.07,176.68,125.2,0.21,126.47
072,Casa,Este-Alcosa-Torreblanca,única,2023-12-01,2023-12-31,63.07,143.52,146.21,0.15,106.53
073,Apartamento,Los Remedios,tramos,2023-01-01,2023-01-31,73.07,136.91,114.51,0.26/0.13,123.55
073,Apartamento,Los Remedios,tramos,2023-02-01,2023-02-28,73.07,107.37,144.15,0.30/0.11,121.14
073,Apartamento,Los Remedios,tramos,2023-03-01,2023-03-31,73.07,114.94,128.71,0.24/0.10,113.53
073,Apartamento,Los Remedios,tramos,2023-04-01,2023-04-30,73.07,115.65,138.11,0.21/0.11,112.55
073,Apartamento,Los Remedios,tramos,2023-05-01,2023-05-31,73.07,143.07,98.81,0.27/0.14,125.53
073,Apartamento,Los Remedios,tramos,2023-06-01,2023-06-30,73.07,142.6,95.24,0.21/0.15,117.3
073,Apartamento,Los Remedios,tramos,2023-07-01,2023-07-31,73.07,142.11,109.1,0.23/0.15,122.12
073,Apartamento,Los Remedios,tramos,2023-08-01,2023-08-31,73.07,98.12,145.44,0.18/0.12,108.18
073,Apartamento,Los Remedios,tramos,2023-09-01,2023-09-30,73.07,143.08,109.34,0.17/0.18,117.08
073,Apartamento,Los Remedios,tramos,2023-10-01,2023-10-31,73.07,108.21,144.27,0.30/0.16,128.62
073,Apartamento,Los Remedios,tramos,2023-11-01,2023-11-30,73.07,139.96,112.78,0.28/0.14,128.05
073,Apartamento,Los Remedios,tramos,2023-12-01,2023-12-31,73.07,138.77,112.07,0.26/0.15,125.96
074,Casa,Los Remedios,tramos,2023-01-01,2023-01-31,51.73,208.16,190.07,0.26/0.13,130.56
074,Casa,Los Remedios,tramos,2023-02-01,2023-02-28,51.73,190.59,192.49,0.30/0.11,130.08
074,Casa,Los Remedios,tramos,2023-03-01,2023-03-31,51.73,184.35,198.51,0.24/0.10,115.83
074,Casa,Los Remedios,tramos,2023-04-01,2023-04-30,51.73,160.92,228.53,0.21/0.11,110.66
074,Casa,Los Remedios,tramos,2023-05-01,2023-05-31,51.73,163.93,224.35,0.27/0.14,127.4
074,Casa,Los Remedios,tramos,2023-06-01,2023-06-30,51.73,234.33,163.15,0.21/0.15,125.41
074,Casa,Los Remedios,tramos,2023-07-01,2023-07-31,51.73,226.22,156.54,0.23/0.15,127.24
074,Casa,Los Remedios,tramos,2023-08-01,2023-08-31,51.73,180.18,211.59,0.18/0.12,109.55
074,Casa,Los Remedios,tramos,2023-09-01,2023-09-30,51.73,191.47,191.38,0.17/0.18,118.73
074,Casa,Los Remedios,tramos,2023-10-01,2023-10-31,51.73,215.05,182.15,0.30/0.16,145.39
074,Casa,Los Remedios,tramos,2023-11-01,2023-11-30,51.73,158.5,223.81,0.28/0.14,127.44
074,Casa,Los Remedios,tramos,2023-12-01,2023-12-31,51.73,178.74,210.63,0.26/0.15,129.8
075,Apartamento,Este-Alcosa-Torreblanca,tramos,2023-01-01,2023-01-31,54.53,109.35,130.35,0.26/0.13,99.91
075,Apartamento,Este-Alcosa-Torreblanca,tramos,2023-02-01,2023-02-28,54.53,147.12,104.0,0.30/0.11,110.11
075,Apartamento,Este-Alcosa-Torreblanca,tramos,2023-03-01,2023-03-31,54.53,141.33,101.83,0.24/0.10,98.63
075,Apartamento,Este-Alcosa-Torreblanca,tramos,2023-04-01,2023-04-30,54.53,119.6,121.88,0.21/0.11,93.05
075,Apartamento,Este-Alcosa-Torreblanca,tramos,2023-05-01,2023-05-31,54.53,126.52,113.05,0.27/0.14,104.52
075,Apartamento,Este-Alcosa-Torreblanca,tramos,2023-06-01,2023-06-30,54.53,132.59,122.04,0.21/0.15,100.68
075,Apartamento,Este-Alcosa-Torreblanca,tramos,2023-07-01,2023-07-31,54.53,128.26,113.94,0.23/0.15,101.12
075,Apartamento,Este-Alcosa-Torreblanca,tramos,2023-08-01,2023-08-31,54.53,137.22,100.29,0.18/0.12,91.26
075,Apartamento,Este-Alcosa-Torreblanca,tramos,2023-09-01,2023-09-30,54.53,120.07,125.04,0.17/0.18,97.45
075,Apartamento,Este-Alcosa-Torreblanca,tramos,2023-10-01,2023-10-31,54.53,129.54,117.23,0.30/0.16,112.15
075,Apartamento,Este-Alcosa-Torreblanca,tramos,2023-11-01,2023-11-30,54.53,126.88,109.61,0.28/0.14,105.4
075,Apartamento,Este-Alcosa-Torreblanca,tramos,2023-12-01,2023-12-31,54.53,130.21,109.68,0.26/0.15,104.84
076,Casa,Sur,tramos,2023-01-01,2023-01-31,67.47,191.47,149.95,0.26/0.13,136.75
076,Casa,Sur,tramos,2023-02-01,2023-02-28,67.47,169.37,166.65,0.30/0.11,136.61
076,Casa,Sur,tramos,2023-03-01,2023-03-31,67.47,181.97,145.86,0.24/0.10,125.73
076,Casa,Sur,tramos,2023-04-01,2023-04-30,67.47,164.98,165.42,0.21/0.11,120.31
076,Casa,Sur,tramos,2023-05-01,2023-05-31,67.47,141.11,189.54,0.27/0.14,132.11
076,Casa,Sur,tramos,2023-06-01,2023-06-30,67.47,138.69,198.87,0.21/0.15,126.43
076,Casa,Sur,tramos,2023-07-01,2023-07-31,67.47,157.57,182.37,0.23/0.15,131.07
076,Casa,Sur,tramos,2023-08-01,2023-08-31,67.47,163.21,161.76,0.18/0.12,116.26
076,Casa,Sur,tramos,2023-09-01,2023-09-30,67.47,148.36,177.54,0.17/0.18,124.65
076,Casa,Sur,tramos,2023-10-01,2023-10-31,67.47,139.9,199.21,0.30/0.16,141.31
076,Casa,Sur,tramos,2023-11-01,2023-11-30,67.47,136.96,204.79,0.28/0.14,134.49
076,Casa,Sur,tramos,2023-12-01,2023-12-31,67.47,180.85,149.06,0.26/0.15,136.85
077,Casa,Nervión,tramos,2023-01-01,2023-01-31,72.0,108.21,149.2,0.26/0.13,119.53
077,Casa,Nervión,tramos,2023-02-01,2023-02-28,72.0,117.29,141.01,0.30/0.11,122.7
077,Casa,Nervión,tramos,2023-03-01,2023-03-31,72.0,123.97,143.97,0.24/0.10,116.15
077,Casa,Nervión,tramos,2023-04-01,2023-04-30,72.0,154.35,112.52,0.21/0.11,116.79
077,Casa,Nervión,tramos,2023-05-01,2023-05-31,72.0,151.18,108.59,0.27/0.14,128.02
077,Casa,Nervión,tramos,2023-06-01,2023-06-30,72.0,153.32,105.31,0.21/0.15,119.99
077,Casa,Nervión,tramos,2023-07-01,2023-07-31,72.0,135.9,116.98,0.23/0.15,120.8
077,Casa,Nervión,tramos,2023-08-01,2023-08-31,72.0,124.62,136.35,0.18/0.12,110.79
077,Casa,Nervión,tramos,2023-09-01,2023-09-30,72.0,142.63,121.12,0.17/0.18,118.05
077,Casa,Nervión,tramos,2023-10-01,2023-10-31,72.0,108.86,142.32,0.30/0.16,127.43
077,Casa,Nervión,tramos,2023-11-01,2023-11-30,72.0,141.51,123.85,0.28/0.14,128.96
077,Casa,Nervión,tramos,2023-12-01,2023-12-31,72.0,149.32,121.09,0.26/0.15,128.99
078,Casa,San Pablo-Santa Justa,única,2023-01-01,2023-01-31,72.27,228.04,193.86,0.20,156.65
078,Casa,San Pablo-Santa Justa,única,2023-02-01,2023-02-28,72.27,172.15,236.69,0.17,141.77
078,Casa,San Pablo-Santa Justa,única,2023-03-01,2023-03-31,72.27,221.32,197.19,0.19,151.79
078,Casa,San Pablo-Santa Justa,única,2023-04-01,2023-04-30,72.27,190.62,213.23,0.25,173.23
078,Casa,San Pablo-Santa Justa,única,2023-05-01,2023-05-31,72.27,211.04,210.97,0.14,131.35
078,Casa,San Pablo-Santa Justa,única,2023-06-01,2023-06-30,72.27,202.29,209.25,0.16,138.12
078,Casa,San Pablo-Santa Justa,única,2023-07-01,2023-07-31,72.27,192.84,214.22,0.15,133.33
078,Casa,San Pablo-Santa Justa,única,2023-08-01,2023-08-31,72.27,168.41,241.87,0.15,133.81
078,Casa,San Pablo-Santa Justa,única,2023-09-01,2023-09-30,72.27,202.13,216.1,0.26,181.01
078,Casa,San Pablo-Santa Justa,única,2023-10-01,2023-10-31,72.27,239.04,180.28,0.24,172.91
078,Casa,San Pablo-Santa Justa,única,2023-11-01,2023-11-30,72.27,216.37,190.75,0.21,157.77
078,Casa,San Pablo-Santa Justa,única,2023-12-01,2023-12-31,72.27,237.51,174.81,0.15,134.12
079,Apartamento,Cerro-Amate,única,2023-01-01,2023-01-31,58.4,106.5,92.36,0.20,98.17
079,Apartamento,Cerro-Amate,única,2023-02-01,2023-02-28,58.4,94.89,111.81,0.17,93.54
079,Apartamento,Cerro-Amate,única,2023-03-01,2023-03-31,58.4,104.62,92.65,0.19,95.88
079,Apartamento,Cerro-Amate,única,2023-04-01,2023-04-30,58.4,96.94,112.37,0.25,110.73
079,Apartamento,Cerro-Amate,única,2023-05-01,2023-05-31,58.4,99.37,108.07,0.14,87.44
079,Apartamento,Cerro-Amate,única,2023-06-01,2023-06-30,58.4,91.84,116.96,0.16,91.81
079,Apartamento,Cerro-Amate,única,2023-07-01,2023-07-31,58.4,97.14,115.2,0.15,90.25
079,Apartamento,Cerro-Amate,única,2023-08-01,2023-08-31,58.4,83.1,118.79,0.15,88.68
079,Apartamento,Cerro-Amate,única,2023-09-01,2023-09-30,58.4,99.01,97.76,0.26,109.56
079,Apartamento,Cerro-Amate,única,2023-10-01,2023-10-31,58.4,113.36,86.53,0.24,106.37
079,Apartamento,Cerro-Amate,única,2023-11-01,2023-11-30,58.4,92.71,102.13,0.21,99.32
079,Apartamento,Cerro-Amate,única,2023-12-01,2023-12-31,58.4,81.29,119.99,0.15,88.59
080,Casa,Sur,única,2023-01-01,2023-01-31,73.2,193.16,206.98,0.20,153.23
080,Casa,Sur,única,2023-02-01,2023-02-28,73.2,195.96,211.56,0.17,142.48
080,Casa,Sur,única,2023-03-01,2023-03-31,73.2,211.91,196.37,0.19,150.77
080,Casa,Sur,única,2023-04-01,2023-04-30,73.2,196.07,201.79,0.25,172.66
080,Casa,Sur,única,2023-05-01,2023-05-31,73.2,210.05,206.88,0.14,131.57
080,Casa,Sur,única,2023-06-01,2023-06-30,73.2,190.13,221.08,0.16,138.99
080,Casa,Sur,única,2023-07-01,2023-07-31,73.2,229.12,184.02,0.15,135.17
080,Casa,Sur,única,2023-08-01,2023-08-31,73.2,242.89,165.19,0.15,134.41
080,Casa,Sur,única,2023-09-01,2023-09-30,73.2,161.42,238.75,0.26,177.24
080,Casa,Sur,única,2023-10-01,2023-10-31,73.2,231.91,181.16,0.24,172.34
080,Casa,Sur,única,2023-11-01,2023-11-30,73.2,181.28,218.79,0.21,157.21
080,Casa,Sur,única,2023-12-01,2023-12-31,73.2,182.55,215.46,0.15,132.9
081,Apartamento,Cerro-Amate,tramos,2023-01-01,2023-01-31,72.13,71.31,70.29,0.26/0.13,99.81
081,Apartamento,Cerro-Amate,tramos,2023-02-01,2023-02-28,72.13,63.13,69.96,0.30/0.11,98.77
081,Apartamento,Cerro-Amate,tramos,2023-03-01,2023-03-31,72.13,58.03,68.13,0.24/0.10,92.87
081,Apartamento,Cerro-Amate,tramos,2023-04-01,2023-04-30,72.13,82.72,56.34,0.21/0.11,95.7
081,Apartamento,Cerro-Amate,tramos,2023-05-01,2023-05-31,72.13,57.9,85.17,0.27/0.14,99.69
081,Apartamento,Cerro-Amate,tramos,2023-06-01,2023-06-30,72.13,80.21,63.89,0.21/0.15,98.56
081,Apartamento,Cerro-Amate,tramos,2023-07-01,2023-07-31,72.13,69.68,72.06,0.23/0.15,98.96
081,Apartamento,Cerro-Amate,tramos,2023-08-01,2023-08-31,72.13,61.76,72.33,0.18/0.12,91.93
081,Apartamento,Cerro-Amate,tramos,2023-09-01,2023-09-30,72.13,56.79,70.65,0.17/0.18,94.5
081,Apartamento,Cerro-Amate,tramos,2023-10-01,2023-10-31,72.13,65.11,65.95,0.30/0.16,102.22
081,Apartamento,Cerro-Amate,tramos,2023-11-01,2023-11-30,72.13,69.8,71.28,0.28/0.14,101.65
081,Apartamento,Cerro-Amate,tramos,2023-12-01,2023-12-31,72.13,75.3,51.99,0.26/0.15,99.51
082,Casa,Cerro-Amate,tramos,2023-01-01,2023-01-31,74.67,195.97,155.84,0.26/0.13,145.88
082,Casa,Cerro-Amate,tramos,2023-02-01,2023-02-28,74.67,179.53,173.25,0.30/0.11,147.59
082,Casa,Cerro-Amate,tramos,2023-03-01,2023-03-31,74.67,146.21,206.0,0.24/0.10,130.36
082,Casa,Cerro-Amate,tramos,2023-04-01,2023-04-30,74.67,151.44,188.82,0.21/0.11,127.24
082,Casa,Cerro-Amate,tramos,2023-05-01,2023-05-31,74.67,144.23,192.63,0.27/0.14,140.58
082,Casa,Cerro-Amate,tramos,2023-06-01,2023-06-30,74.67,192.13,153.27,0.21/0.15,138.01
082,Casa,Cerro-Amate,tramos,2023-07-01,2023-07-31,74.67,147.93,196.58,0.23/0.15,138.18
082,Casa,Cerro-Amate,tramos,2023-08-01,2023-08-31,74.67,184.08,165.09,0.18/0.12,127.62
082,Casa,Cerro-Amate,tramos,2023-09-01,2023-09-30,74.67,182.22,158.49,0.17/0.18,134.18
082,Casa,Cerro-Amate,tramos,2023-10-01,2023-10-31,74.67,158.6,179.54,0.30/0.16,150.98
082,Casa,Cerro-Amate,tramos,2023-11-01,2023-11-30,74.67,160.93,190.37,0.28/0.14,146.38
082,Casa,Cerro-Amate,tramos,2023-12-01,2023-12-31,74.67,197.89,144.46,0.26/0.15,147.79
083,Apartamento,Sur,única,2023-01-01,2023-01-31,70.13,87.83,125.12,0.20,112.72
083,Apartamento,Sur,única,2023-02-01,2023-02-28,70.13,81.01,120.73,0.17,104.43
083,Apartamento,Sur,única,2023-03-01,2023-03-31,70.13,103.5,107.92,0.19,110.3
083,Apartamento,Sur,única,2023-04-01,2023-04-30,70.13,119.2,82.29,0.25,120.5
083,Apartamento,Sur,única,2023-05-01,2023-05-31,70.13,93.89,115.51,0.14,99.45
083,Apartamento,Sur,única,2023-06-01,2023-06-30,70.13,111.91,96.9,0.16,103.54
083,Apartamento,Sur,única,2023-07-01,2023-07-31,70.13,91.14,109.19,0.15,100.18
083,Apartamento,Sur,única,2023-08-01,2023-08-31,70.13,105.74,109.2,0.15,102.37
083,Apartamento,Sur,única,2023-09-01,2023-09-30,70.13,102.05,107.68,0.26,124.66
083,Apartamento,Sur,única,2023-10-01,2023-10-31,70.13,86.49,113.19,0.24,118.05
083,Apartamento,Sur,única,2023-11-01,2023-11-30,70.13,91.77,115.94,0.21,113.75
083,Apartamento,Sur,única,2023-12-01,2023-12-31,70.13,113.63,86.17,0.15,100.1
084,Casa,Triana,tramos,2023-01-01,2023-01-31,66.53,184.18,145.52,0.26/0.13,133.33
084,Casa,Triana,tramos,2023-02-01,2023-02-28,66.53,146.69,180.46,0.30/0.11,130.39
084,Casa,Triana,tramos,2023-03-01,2023-03-31,66.53,144.68,184.6,0.24/0.10,119.71
084,Casa,Triana,tramos,2023-04-01,2023-04-30,66.53,197.12,131.98,0.21/0.11,122.44
084,Casa,Triana,tramos,2023-05-01,2023-05-31,66.53,193.36,130.94,0.27/0.14,137.07
084,Casa,Triana,tramos,2023-06-01,2023-06-30,66.53,145.27,176.19,0.21/0.15,123.47
084,Casa,Triana,tramos,2023-07-01,2023-07-31,66.53,165.37,153.44,0.23/0.15,127.58
084,Casa,Triana,tramos,2023-08-01,2023-08-31,66.53,163.39,148.14,0.18/0.12,113.72
084,Casa,Triana,tramos,2023-09-01,2023-09-30,66.53,144.41,185.28,0.17/0.18,124.43
084,Casa,Triana,tramos,2023-10-01,2023-10-31,66.53,189.55,136.37,0.30/0.16,145.21
084,Casa,Triana,tramos,2023-11-01,2023-11-30,66.53,194.74,134.2,0.28/0.14,139.85
084,Casa,Triana,tramos,2023-12-01,2023-12-31,66.53,190.84,129.65,0.26/0.15,135.6
085,Apartamento,Casco Antiguo,única,2023-01-01,2023-01-31,63.87,89.72,117.8,0.20,105.37
085,Apartamento,Casco Antiguo,única,2023-02-01,2023-02-28,63.87,109.77,92.14,0.17,98.19
085,Apartamento,Casco Antiguo,única,2023-03-01,2023-03-31,63.87,104.21,93.11,0.19,101.36
085,Apartamento,Casco Antiguo,única,2023-04-01,2023-04-30,63.87,88.97,116.73,0.25,115.3
085,Apartamento,Casco Antiguo,única,2023-05-01,2023-05-31,63.87,112.9,90.77,0.14,92.38
085,Apartamento,Casco Antiguo,única,2023-06-01,2023-06-30,63.87,81.43,120.92,0.16,96.25
085,Apartamento,Casco Antiguo,única,2023-07-01,2023-07-31,63.87,90.77,101.78,0.15,92.75
085,Apartamento,Casco Antiguo,única,2023-08-01,2023-08-31,63.87,94.0,116.89,0.15,95.5
085,Apartamento,Casco Antiguo,única,2023-09-01,2023-09-30,63.87,91.13,113.93,0.26,117.18
085,Apartamento,Casco Antiguo,única,2023-10-01,2023-10-31,63.87,113.24,85.56,0.24,111.58
085,Apartamento,Casco Antiguo,única,2023-11-01,2023-11-30,63.87,86.73,120.22,0.21,107.33
085,Apartamento,Casco Antiguo,única,2023-12-01,2023-12-31,63.87,81.55,119.39,0.15,94.01
086,Apartamento,Cerro-Amate,única,2023-01-01,2023-01-31,57.47,115.83,101.7,0.20,100.98
086,Apartamento,Cerro-Amate,única,2023-02-01,2023-02-28,57.47,96.26,114.02,0.17,93.22
086,Apartamento,Cerro-Amate,única,2023-03-01,2023-03-31,57.47,126.05,89.82,0.19,98.48
086,Apartamento,Cerro-Amate,única,2023-04-01,2023-04-30,57.47,93.16,134.62,0.25,114.41
